2024-02-15_22:45:30.675280;294.31;90994.0;6.28;1034.0
2024-02-15_22:45:41.144406;294.31;90994.0;6.27;1034.0
2024-02-15_22:45:51.613155;294.31;90993.0;6.28;1035.0
2024-02-15_22:46:02.081789;294.3;90993.0;6.28;1033.0
2024-02-15_22:46:12.550921;294.3;90993.0;6.27;1033.0
2024-02-15_22:46:23.019733;294.3;90993.0;6.28;1033.0
2024-02-15_22:46:33.488621;294.3;90993.0;6.27;1034.0
2024-02-15_22:46:43.957304;294.3;90994.0;6.27;1035.0
2024-02-15_22:46:54.426319;294.29;90993.0;6.28;1032.0
2024-02-15_22:47:04.895034;294.29;90993.0;6.28;1033.0
2024-02-15_22:47:15.363752;294.29;90994.0;6.29;1034.0
2024-02-15_22:47:25.832613;294.29;90994.0;6.28;1033.0
2024-02-15_22:47:36.301562;294.29;90994.0;6.27;1035.0
2024-02-15_22:47:46.770451;294.29;90993.0;6.27;1034.0
2024-02-15_22:47:57.239262;294.29;90993.0;6.27;1032.0
2024-02-15_22:48:07.708256;294.29;90992.0;6.27;1032.0
2024-02-15_22:48:18.176967;294.29;90991.0;6.27;1033.0
2024-02-15_22:48:28.645817;294.29;90991.0;6.27;1032.0
2024-02-15_22:48:39.114811;294.29;90990.0;6.27;1032.0
2024-02-15_22:48:49.583558;294.29;90990.0;6.27;1033.0
2024-02-15_22:49:00.052188;294.29;90990.0;6.27;1032.0
2024-02-15_22:49:10.521155;294.29;90990.0;6.27;1032.0
2024-02-15_22:49:20.989933;294.29;90990.0;6.28;1032.0
2024-02-15_22:49:31.458963;294.29;90990.0;6.27;1032.0
2024-02-15_22:49:41.927733;294.29;90989.0;6.27;1033.0
2024-02-15_22:49:52.396450;294.29;90990.0;6.27;1031.0
2024-02-15_22:50:02.865375;294.29;90989.0;6.27;1032.0
2024-02-15_22:50:13.334251;294.29;90989.0;6.27;1034.0
2024-02-15_22:50:23.806858;294.29;90989.0;6.27;1031.0
2024-02-15_22:50:34.275691;294.29;90989.0;6.27;1033.0
2024-02-15_22:50:44.744654;294.29;90990.0;6.26;1034.0
2024-02-15_22:50:55.213522;294.29;90989.0;6.26;1032.0
2024-02-15_22:51:05.682367;294.29;90989.0;6.27;1030.0
2024-02-15_22:51:16.151372;294.29;90989.0;6.27;1031.0
2024-02-15_22:51:26.620053;294.29;90989.0;6.26;1030.0
2024-02-15_22:51:37.088884;294.29;90988.0;6.26;1030.0
2024-02-15_22:51:47.557765;294.3;90987.0;6.27;1031.0
2024-02-15_22:51:58.026692;294.3;90987.0;6.27;1031.0
2024-02-15_22:52:08.495581;294.3;90988.0;6.26;1032.0
2024-02-15_22:52:18.964396;294.3;90988.0;6.26;1030.0
2024-02-15_22:52:29.433319;294.3;90988.0;6.25;1030.0
2024-02-15_22:52:39.902284;294.3;90988.0;6.26;1030.0
2024-02-15_22:52:50.370978;294.3;90989.0;6.26;1030.0
2024-02-15_22:53:00.840006;294.31;90988.0;6.25;1030.0
2024-02-15_22:53:11.308720;294.31;90988.0;6.26;1030.0
2024-02-15_22:53:21.777471;294.31;90989.0;6.26;1031.0
2024-02-15_22:53:32.246174;294.31;90989.0;6.26;1030.0
2024-02-15_22:53:42.715147;294.31;90989.0;6.26;1030.0
2024-02-15_22:53:53.184020;294.31;90988.0;6.27;1032.0
2024-02-15_22:54:03.652818;294.31;90988.0;6.26;1031.0
2024-02-15_22:54:14.117815;294.31;90988.0;6.25;1031.0
2024-02-15_22:54:24.586554;294.31;90988.0;6.26;1030.0
2024-02-15_22:54:35.055494;294.31;90988.0;6.25;1030.0
2024-02-15_22:54:45.524248;294.31;90988.0;6.26;1029.0
2024-02-15_22:54:55.996894;294.31;90989.0;6.25;1030.0
2024-02-15_22:55:06.465789;294.32;90989.0;6.25;1029.0
2024-02-15_22:55:16.934724;294.32;90990.0;6.26;1028.0
2024-02-15_22:55:27.403565;294.32;90989.0;6.25;1028.0
2024-02-15_22:55:37.872477;294.32;90989.0;6.25;1030.0
2024-02-15_22:55:48.341367;294.32;90989.0;6.25;1028.0
2024-02-15_22:55:58.810250;294.32;90989.0;6.25;1030.0
2024-02-15_22:56:09.278996;294.33;90989.0;6.24;1028.0
2024-02-15_22:56:19.744019;294.33;90989.0;6.25;1027.0
2024-02-15_22:56:30.212814;294.33;90989.0;6.25;1027.0
2024-02-15_22:56:40.681512;294.33;90988.0;6.25;1026.0
2024-02-15_22:56:51.150475;294.33;90988.0;6.25;1027.0
2024-02-15_22:57:01.619418;294.33;90987.0;6.25;1028.0
2024-02-15_22:57:12.088185;294.33;90987.0;6.25;1027.0
2024-02-15_22:57:22.557034;294.34;90988.0;6.25;1028.0
2024-02-15_22:57:33.025851;294.34;90988.0;6.25;1027.0
2024-02-15_22:57:43.494623;294.34;90988.0;6.25;1028.0
2024-02-15_22:57:53.963611;294.34;90988.0;6.25;1027.0
2024-02-15_22:58:04.432213;294.34;90988.0;6.24;1027.0
2024-02-15_22:58:14.897254;294.34;90989.0;6.25;1026.0
2024-02-15_22:58:25.365986;294.34;90988.0;6.25;1026.0
2024-02-15_22:58:35.834836;294.34;90988.0;6.24;1026.0
2024-02-15_22:58:46.303570;294.35;90988.0;6.24;1026.0
2024-02-15_22:58:56.776281;294.35;90988.0;6.24;1028.0
2024-02-15_22:59:07.245218;294.35;90989.0;6.24;1025.0
2024-02-15_22:59:17.713982;294.35;90989.0;6.24;1027.0
2024-02-15_22:59:28.182956;294.35;90989.0;6.23;1028.0
2024-02-15_22:59:38.651837;294.35;90988.0;6.23;1027.0
2024-02-15_22:59:49.120808;294.35;90988.0;6.24;1028.0
2024-02-15_22:59:59.589587;294.35;90988.0;6.24;1026.0
2024-02-15_23:00:10.054610;294.35;90989.0;6.24;1028.0
2024-02-15_23:00:20.523480;294.35;90989.0;6.24;1026.0
2024-02-15_23:00:30.992379;294.35;90988.0;6.24;1028.0
2024-02-15_23:00:41.461067;294.35;90989.0;6.24;1026.0
2024-02-15_23:00:51.929892;294.35;90989.0;6.23;1027.0
2024-02-15_23:01:02.402524;294.35;90989.0;6.24;1030.0
2024-02-15_23:01:12.871356;294.35;90989.0;6.23;1029.0
2024-02-15_23:01:23.340322;294.36;90989.0;6.23;1027.0
2024-02-15_23:01:33.809192;294.36;90990.0;6.24;1028.0
2024-02-15_23:01:44.278100;294.36;90989.0;6.24;1027.0
2024-02-15_23:01:54.746935;294.36;90990.0;6.23;1026.0
2024-02-15_23:02:05.215801;294.36;90990.0;6.23;1026.0
2024-02-15_23:02:15.684778;294.36;90990.0;6.23;1026.0
2024-02-15_23:02:26.153594;294.36;90990.0;6.23;1028.0
2024-02-15_23:02:36.622428;294.36;90990.0;6.22;1026.0
2024-02-15_23:02:47.091398;294.36;90990.0;6.23;1026.0
2024-02-15_23:02:57.560188;294.36;90990.0;6.23;1026.0
2024-02-15_23:03:08.029045;294.36;90990.0;6.23;1026.0
2024-02-15_23:03:18.497557;294.36;90990.0;6.24;1027.0
2024-02-15_23:03:28.966453;294.36;90990.0;6.22;1026.0
2024-02-15_23:03:39.435435;294.36;90990.0;6.23;1026.0
2024-02-15_23:03:49.904285;294.36;90990.0;6.22;1028.0
2024-02-15_23:04:00.373217;294.36;90990.0;6.23;1027.0
2024-02-15_23:04:10.842010;294.36;90990.0;6.22;1026.0
2024-02-15_23:04:21.311059;294.36;90990.0;6.23;1027.0
2024-02-15_23:04:31.775652;294.36;90990.0;6.23;1026.0
2024-02-15_23:04:42.248388;294.36;90990.0;6.23;1026.0
2024-02-15_23:04:52.717260;294.36;90990.0;6.22;1026.0
2024-02-15_23:05:03.185980;294.36;90990.0;6.23;1025.0
2024-02-15_23:05:13.654956;294.36;90990.0;6.22;1027.0
2024-02-15_23:05:24.123792;294.36;90990.0;6.22;1026.0
2024-02-15_23:05:34.592782;294.36;90990.0;6.23;1026.0
2024-02-15_23:05:45.061493;294.36;90990.0;6.23;1026.0
2024-02-15_23:05:55.530442;294.36;90990.0;6.22;1026.0
2024-02-15_23:06:05.995513;294.36;90989.0;6.22;1026.0
2024-02-15_23:06:16.464314;294.36;90989.0;6.22;1026.0
2024-02-15_23:06:26.932997;294.36;90989.0;6.23;1026.0
2024-02-15_23:06:37.401988;294.36;90989.0;6.22;1026.0
2024-02-15_23:06:47.870473;294.36;90989.0;6.22;1026.0
2024-02-15_23:06:58.339396;294.36;90989.0;6.22;1026.0
2024-02-15_23:07:08.808216;294.36;90989.0;6.22;1027.0
2024-02-15_23:07:19.277089;294.36;90989.0;6.22;1025.0
2024-02-15_23:07:29.745912;294.36;90988.0;6.22;1027.0
2024-02-15_23:07:40.214824;294.36;90988.0;6.22;1025.0
2024-02-15_23:07:50.683775;294.36;90988.0;6.22;1025.0
2024-02-15_23:08:01.152662;294.36;90988.0;6.22;1027.0
2024-02-15_23:08:11.621615;294.36;90989.0;6.22;1026.0
2024-02-15_23:08:22.090327;294.36;90989.0;6.22;1025.0
2024-02-15_23:08:32.559283;294.36;90988.0;6.22;1026.0
2024-02-15_23:08:43.028110;294.37;90987.0;6.22;1025.0
2024-02-15_23:08:53.496594;294.37;90987.0;6.22;1027.0
2024-02-15_23:09:03.965499;294.37;90988.0;6.22;1026.0
2024-02-15_23:09:14.430626;294.37;90987.0;6.22;1027.0
2024-02-15_23:09:24.899363;294.37;90988.0;6.22;1027.0
2024-02-15_23:09:35.368206;294.37;90988.0;6.22;1026.0
2024-02-15_23:09:45.837139;294.36;90988.0;6.22;1026.0
2024-02-15_23:09:56.305805;294.36;90988.0;6.22;1027.0
2024-02-15_23:10:06.774702;294.36;90988.0;6.22;1026.0
2024-02-15_23:10:17.243600;294.36;90987.0;6.21;1028.0
2024-02-15_23:10:27.712730;294.36;90986.0;6.22;1026.0
2024-02-15_23:10:38.185065;294.36;90986.0;6.22;1026.0
2024-02-15_23:10:48.653999;294.36;90986.0;6.22;1028.0
2024-02-15_23:10:59.122754;294.36;90986.0;6.22;1028.0
2024-02-15_23:11:09.591644;294.36;90987.0;6.22;1026.0
2024-02-15_23:11:20.060530;294.36;90986.0;6.22;1026.0
2024-02-15_23:11:30.529454;294.36;90986.0;6.21;1026.0
2024-02-15_23:11:40.998352;294.36;90986.0;6.22;1027.0
2024-02-15_23:11:51.467269;294.36;90985.0;6.22;1026.0
2024-02-15_23:12:01.936133;294.36;90985.0;6.22;1027.0
2024-02-15_23:12:12.404891;294.36;90985.0;6.21;1026.0
2024-02-15_23:12:22.873877;294.36;90985.0;6.21;1026.0
2024-02-15_23:12:33.342614;294.36;90985.0;6.21;1027.0
2024-02-15_23:12:43.811612;294.36;90985.0;6.21;1026.0
2024-02-15_23:12:54.280277;294.36;90985.0;6.21;1029.0
2024-02-15_23:13:04.749323;294.36;90985.0;6.22;1026.0
2024-02-15_23:13:15.217993;294.36;90985.0;6.22;1028.0
2024-02-15_23:13:25.686912;294.36;90985.0;6.21;1028.0
2024-02-15_23:13:36.155706;294.36;90984.0;6.21;1027.0
2024-02-15_23:13:46.624633;294.36;90985.0;6.21;1030.0
2024-02-15_23:13:57.093412;294.35;90985.0;6.21;1027.0
2024-02-15_23:14:07.562447;294.35;90985.0;6.21;1028.0
2024-02-15_23:14:18.031234;294.35;90983.0;6.2;1028.0
2024-02-15_23:14:28.500002;294.35;90982.0;6.21;1028.0
2024-02-15_23:14:38.968875;294.35;90982.0;6.21;1030.0
2024-02-15_23:14:49.441417;294.35;90982.0;6.21;1028.0
2024-02-15_23:14:59.910329;294.35;90982.0;6.2;1028.0
2024-02-15_23:15:10.379134;294.35;90983.0;6.21;1028.0
2024-02-15_23:15:20.848126;294.34;90983.0;6.21;1029.0
2024-02-15_23:15:31.316921;294.35;90983.0;6.2;1030.0
2024-02-15_23:15:41.785822;294.34;90982.0;6.2;1029.0
2024-02-15_23:15:52.254650;294.34;90983.0;6.2;1030.0
2024-02-15_23:16:02.723506;294.34;90983.0;6.21;1028.0
2024-02-15_23:16:13.192453;294.34;90983.0;6.2;1028.0
2024-02-15_23:16:23.661286;294.34;90982.0;6.2;1030.0
2024-02-15_23:16:34.130165;294.34;90982.0;6.21;1029.0
2024-02-15_23:16:44.598990;294.34;90982.0;6.21;1030.0
2024-02-15_23:16:55.067800;294.34;90982.0;6.2;1030.0
2024-02-15_23:17:05.536953;294.34;90982.0;6.21;1029.0
2024-02-15_23:17:16.005700;294.34;90981.0;6.2;1030.0
2024-02-15_23:17:26.474612;294.34;90980.0;6.21;1031.0
2024-02-15_23:17:36.943492;294.34;90980.0;6.2;1029.0
2024-02-15_23:17:47.411913;294.34;90980.0;6.21;1029.0
2024-02-15_23:17:57.880751;294.34;90981.0;6.21;1029.0
2024-02-15_23:18:08.345915;294.34;90980.0;6.21;1029.0
2024-02-15_23:18:18.814609;294.34;90980.0;6.2;1030.0
2024-02-15_23:18:29.283454;294.34;90980.0;6.21;1030.0
2024-02-15_23:18:39.752309;294.34;90980.0;6.21;1029.0
2024-02-15_23:18:50.221256;294.34;90980.0;6.2;1028.0
2024-02-15_23:19:00.689936;294.34;90981.0;6.21;1029.0
2024-02-15_23:19:11.162598;294.34;90980.0;6.19;1030.0
2024-02-15_23:19:21.631432;294.33;90979.0;6.2;1030.0
2024-02-15_23:19:32.100357;294.33;90979.0;6.2;1030.0
2024-02-15_23:19:42.569211;294.33;90980.0;6.21;1030.0
2024-02-15_23:19:53.038132;294.33;90979.0;6.19;1030.0
2024-02-15_23:20:03.507052;294.33;90979.0;6.19;1029.0
2024-02-15_23:20:13.975864;294.33;90979.0;6.2;1030.0
2024-02-15_23:20:24.444777;294.33;90979.0;6.2;1032.0
2024-02-15_23:20:34.913636;294.33;90979.0;6.2;1030.0
2024-02-15_23:20:45.382437;294.33;90979.0;6.19;1029.0
2024-02-15_23:20:55.847339;294.33;90979.0;6.2;1030.0
2024-02-15_23:21:06.316414;294.33;90979.0;6.2;1030.0
2024-02-15_23:21:16.788794;294.33;90979.0;6.2;1030.0
2024-02-15_23:21:27.257719;294.33;90979.0;6.19;1032.0
2024-02-15_23:21:37.726526;294.33;90979.0;6.19;1030.0
2024-02-15_23:21:48.195382;294.33;90979.0;6.2;1030.0
2024-02-15_23:21:58.664314;294.33;90980.0;6.19;1030.0
2024-02-15_23:22:09.133223;294.33;90980.0;6.18;1031.0
2024-02-15_23:22:19.601985;294.33;90980.0;6.19;1030.0
2024-02-15_23:22:30.071006;294.33;90979.0;6.2;1030.0
2024-02-15_23:22:40.539743;294.33;90979.0;6.19;1032.0
2024-02-15_23:22:51.008692;294.33;90980.0;6.19;1030.0
2024-02-15_23:23:01.477586;294.33;90979.0;6.19;1030.0
2024-02-15_23:23:11.946358;294.32;90979.0;6.19;1031.0
2024-02-15_23:23:22.411262;294.32;90979.0;6.2;1033.0
2024-02-15_23:23:32.883793;294.32;90978.0;6.2;1031.0
2024-02-15_23:23:43.352633;294.32;90979.0;6.2;1031.0
2024-02-15_23:23:53.821529;294.32;90979.0;6.19;1031.0
2024-02-15_23:24:04.290482;294.31;90977.0;6.2;1032.0
2024-02-15_23:24:14.759296;294.31;90978.0;6.2;1032.0
2024-02-15_23:24:25.228287;294.31;90978.0;6.18;1033.0
2024-02-15_23:24:35.697098;294.31;90978.0;6.2;1032.0
2024-02-15_23:24:46.165896;294.31;90979.0;6.2;1031.0
2024-02-15_23:24:56.634891;294.31;90979.0;6.19;1033.0
2024-02-15_23:25:07.103672;294.3;90979.0;6.2;1033.0
2024-02-15_23:25:17.572496;294.3;90980.0;6.19;1035.0
2024-02-15_23:25:28.037371;294.3;90980.0;6.2;1031.0
2024-02-15_23:25:38.506296;294.3;90980.0;6.19;1033.0
2024-02-15_23:25:48.975230;294.3;90980.0;6.19;1033.0
2024-02-15_23:25:59.447647;294.3;90980.0;6.2;1033.0
2024-02-15_23:26:09.916541;294.3;90980.0;6.19;1033.0
2024-02-15_23:26:20.385524;294.3;90980.0;6.2;1034.0
2024-02-15_23:26:30.854261;294.3;90981.0;6.2;1034.0
2024-02-15_23:26:41.323135;294.3;90981.0;6.2;1035.0
2024-02-15_23:26:51.792044;294.3;90981.0;6.19;1033.0
2024-02-15_23:27:02.260811;294.3;90980.0;6.19;1034.0
2024-02-15_23:27:12.729770;294.29;90980.0;6.19;1034.0
2024-02-15_23:27:23.198640;294.29;90980.0;6.2;1034.0
2024-02-15_23:27:33.667407;294.29;90979.0;6.19;1035.0
2024-02-15_23:27:44.136367;294.29;90979.0;6.19;1036.0
2024-02-15_23:27:54.601227;294.29;90980.0;6.18;1035.0
2024-02-15_23:28:05.069987;294.29;90980.0;6.19;1035.0
2024-02-15_23:28:15.539045;294.29;90980.0;6.19;1034.0
2024-02-15_23:28:26.007744;294.29;90979.0;6.19;1036.0
2024-02-15_23:28:36.476733;294.29;90979.0;6.19;1035.0
2024-02-15_23:28:46.945449;294.29;90979.0;6.19;1035.0
2024-02-15_23:28:57.414387;294.29;90979.0;6.2;1035.0
2024-02-15_23:29:07.883290;294.28;90978.0;6.19;1035.0
2024-02-15_23:29:18.352133;294.28;90979.0;6.2;1035.0
2024-02-15_23:29:28.821009;294.28;90979.0;6.18;1037.0
2024-02-15_23:29:39.289672;294.28;90978.0;6.2;1035.0
2024-02-15_23:29:49.758679;294.28;90978.0;6.19;1035.0
2024-02-15_23:30:00.227523;294.28;90979.0;6.19;1035.0
2024-02-15_23:30:10.696250;294.28;90978.0;6.19;1035.0
2024-02-15_23:30:21.165148;294.28;90978.0;6.19;1036.0
2024-02-15_23:30:31.637751;294.27;90979.0;6.19;1036.0
2024-02-15_23:30:42.106643;294.27;90979.0;6.2;1036.0
2024-02-15_23:30:52.575447;294.27;90979.0;6.18;1036.0
2024-02-15_23:31:03.044407;294.27;90979.0;6.18;1035.0
2024-02-15_23:31:13.513331;294.26;90979.0;6.19;1036.0
2024-02-15_23:31:23.982123;294.26;90980.0;6.19;1035.0
2024-02-15_23:31:34.450939;294.26;90980.0;6.2;1036.0
2024-02-15_23:31:44.919878;294.26;90980.0;6.18;1038.0
2024-02-15_23:31:55.388776;294.26;90979.0;6.19;1035.0
2024-02-15_23:32:05.857623;294.26;90979.0;6.18;1035.0
2024-02-15_23:32:16.322395;294.25;90979.0;6.19;1036.0
2024-02-15_23:32:26.791292;294.25;90979.0;6.19;1037.0
2024-02-15_23:32:37.260136;294.25;90979.0;6.2;1035.0
2024-02-15_23:32:47.732902;294.25;90978.0;6.19;1036.0
2024-02-15_23:32:58.201629;294.25;90978.0;6.2;1035.0
2024-02-15_23:33:08.670500;294.25;90978.0;6.2;1036.0
2024-02-15_23:33:19.139388;294.25;90978.0;6.19;1037.0
2024-02-15_23:33:29.608229;294.25;90977.0;6.19;1036.0
2024-02-15_23:33:40.077185;294.25;90978.0;6.2;1035.0
2024-02-15_23:33:50.546004;294.25;90978.0;6.19;1037.0
2024-02-15_23:34:01.015073;294.25;90978.0;6.18;1037.0
2024-02-15_23:34:11.483821;294.25;90977.0;6.2;1035.0
2024-02-15_23:34:21.948698;294.25;90977.0;6.19;1037.0
2024-02-15_23:34:32.417585;294.25;90977.0;6.18;1038.0
2024-02-15_23:34:42.886384;294.25;90977.0;6.19;1037.0
2024-02-15_23:34:53.355373;294.25;90977.0;6.2;1039.0
2024-02-15_23:35:03.824022;294.25;90976.0;6.19;1037.0
2024-02-15_23:35:14.292938;294.25;90976.0;6.19;1039.0
2024-02-15_23:35:24.761714;294.24;90976.0;6.19;1037.0
2024-02-15_23:35:35.230595;294.24;90976.0;6.19;1038.0
2024-02-15_23:35:45.699410;294.24;90976.0;6.18;1039.0
2024-02-15_23:35:56.168100;294.24;90977.0;6.18;1040.0
2024-02-15_23:36:06.636957;294.25;90976.0;6.19;1039.0
2024-02-15_23:36:17.105879;294.24;90976.0;6.18;1040.0
2024-02-15_23:36:27.574647;294.24;90976.0;6.18;1040.0
2024-02-15_23:36:38.043588;294.24;90976.0;6.19;1040.0
2024-02-15_23:36:48.512392;294.24;90975.0;6.18;1040.0
2024-02-15_23:36:58.981265;294.24;90975.0;6.18;1039.0
2024-02-15_23:37:09.450155;294.24;90975.0;6.18;1038.0
2024-02-15_23:37:19.919023;294.24;90975.0;6.19;1039.0
2024-02-15_23:37:30.387929;294.24;90974.0;6.18;1039.0
2024-02-15_23:37:40.856825;294.24;90975.0;6.18;1039.0
2024-02-15_23:37:51.325606;294.24;90975.0;6.18;1039.0
2024-02-15_23:38:01.794418;294.24;90974.0;6.19;1040.0
2024-02-15_23:38:12.263352;294.23;90973.0;6.19;1039.0
2024-02-15_23:38:22.732184;294.23;90973.0;6.18;1040.0
2024-02-15_23:38:33.201183;294.23;90972.0;6.18;1039.0
2024-02-15_23:38:43.669994;294.23;90972.0;6.19;1038.0
2024-02-15_23:38:54.138492;294.23;90972.0;6.18;1040.0
2024-02-15_23:39:04.607436;294.23;90972.0;6.18;1040.0
2024-02-15_23:39:15.072405;294.22;90971.0;6.18;1039.0
2024-02-15_23:39:25.541254;294.22;90972.0;6.19;1039.0
2024-02-15_23:39:36.010095;294.22;90972.0;6.19;1039.0
2024-02-15_23:39:46.478869;294.22;90972.0;6.18;1039.0
2024-02-15_23:39:56.947755;294.22;90971.0;6.18;1040.0
2024-02-15_23:40:07.420342;294.22;90971.0;6.18;1039.0
2024-02-15_23:40:17.889224;294.22;90971.0;6.18;1039.0
2024-02-15_23:40:28.358104;294.21;90971.0;6.18;1040.0
2024-02-15_23:40:38.826963;294.21;90972.0;6.18;1039.0
2024-02-15_23:40:49.295909;294.21;90971.0;6.19;1040.0
2024-02-15_23:40:59.764810;294.21;90972.0;6.17;1039.0
2024-02-15_23:41:10.233575;294.22;90972.0;6.19;1040.0
2024-02-15_23:41:20.702383;294.21;90972.0;6.18;1040.0
2024-02-15_23:41:31.171323;294.21;90972.0;6.18;1040.0
2024-02-15_23:41:41.640276;294.21;90972.0;6.17;1038.0
2024-02-15_23:41:52.109309;294.22;90973.0;6.18;1041.0
2024-02-15_23:42:02.578001;294.22;90972.0;6.17;1040.0
2024-02-15_23:42:13.046774;294.22;90972.0;6.17;1039.0
2024-02-15_23:42:23.515729;294.22;90972.0;6.17;1039.0
2024-02-15_23:42:33.984628;294.22;90972.0;6.18;1039.0
2024-02-15_23:42:44.453549;294.22;90972.0;6.18;1040.0
2024-02-15_23:42:54.922196;294.22;90972.0;6.17;1040.0
2024-02-15_23:43:05.391189;294.22;90973.0;6.17;1038.0
2024-02-15_23:43:15.859653;294.22;90972.0;6.17;1040.0
2024-02-15_23:43:26.328551;294.22;90973.0;6.17;1037.0
2024-02-15_23:43:36.797513;294.22;90972.0;6.18;1038.0
2024-02-15_23:43:47.266322;294.22;90973.0;6.17;1040.0
2024-02-15_23:43:57.735240;294.22;90972.0;6.17;1039.0
2024-02-15_23:44:08.204137;294.22;90972.0;6.17;1039.0
2024-02-15_23:44:18.673146;294.22;90972.0;6.17;1039.0
2024-02-15_23:44:29.141885;294.22;90972.0;6.17;1039.0
2024-02-15_23:44:39.610938;294.22;90972.0;6.18;1039.0
2024-02-15_23:44:50.079831;294.22;90973.0;6.18;1040.0
2024-02-15_23:45:00.548854;294.22;90973.0;6.17;1038.0
2024-02-15_23:45:11.017367;294.22;90973.0;6.17;1039.0
2024-02-15_23:45:21.486191;294.22;90974.0;6.18;1038.0
2024-02-15_23:45:31.954904;294.22;90974.0;6.17;1040.0
2024-02-15_23:45:42.423882;294.22;90974.0;6.18;1039.0
2024-02-15_23:45:52.892774;294.22;90973.0;6.17;1040.0
2024-02-15_23:46:03.361417;294.22;90974.0;6.17;1039.0
2024-02-15_23:46:13.830335;294.22;90974.0;6.17;1039.0
2024-02-15_23:46:24.299243;294.22;90974.0;6.17;1040.0
2024-02-15_23:46:34.768309;294.22;90973.0;6.17;1040.0
2024-02-15_23:46:45.236959;294.22;90974.0;6.16;1040.0
2024-02-15_23:46:55.705808;294.22;90973.0;6.16;1039.0
2024-02-15_23:47:06.174666;294.22;90973.0;6.16;1039.0
2024-02-15_23:47:16.643560;294.22;90973.0;6.17;1039.0
2024-02-15_23:47:27.112625;294.22;90973.0;6.16;1039.0
2024-02-15_23:47:37.581417;294.22;90973.0;6.16;1039.0
2024-02-15_23:47:48.050021;294.22;90973.0;6.16;1039.0
2024-02-15_23:47:58.518866;294.22;90973.0;6.17;1039.0
2024-02-15_23:48:08.987758;294.22;90972.0;6.17;1039.0
2024-02-15_23:48:19.456626;294.22;90972.0;6.17;1039.0
2024-02-15_23:48:29.925621;294.22;90972.0;6.17;1039.0
2024-02-15_23:48:40.394257;294.22;90973.0;6.17;1039.0
2024-02-15_23:48:50.863233;294.22;90972.0;6.17;1039.0
2024-02-15_23:49:01.331909;294.22;90971.0;6.16;1039.0
2024-02-15_23:49:11.800901;294.22;90971.0;6.17;1039.0
2024-02-15_23:49:22.269780;294.22;90971.0;6.16;1039.0
2024-02-15_23:49:32.738593;294.22;90971.0;6.16;1040.0
2024-02-15_23:49:43.211107;294.22;90971.0;6.16;1040.0
2024-02-15_23:49:53.680046;294.22;90971.0;6.18;1039.0
2024-02-15_23:50:04.148898;294.22;90971.0;6.16;1039.0
2024-02-15_23:50:14.617731;294.22;90971.0;6.16;1037.0
2024-02-15_23:50:25.086708;294.22;90971.0;6.16;1038.0
2024-02-15_23:50:35.555538;294.22;90971.0;6.16;1038.0
2024-02-15_23:50:46.024423;294.22;90971.0;6.16;1038.0
2024-02-15_23:50:56.493318;294.22;90971.0;6.15;1038.0
2024-02-15_23:51:06.962221;294.22;90971.0;6.16;1039.0
2024-02-15_23:51:17.431086;294.22;90971.0;6.16;1039.0
2024-02-15_23:51:27.899931;294.22;90971.0;6.16;1039.0
2024-02-15_23:51:38.368887;294.22;90970.0;6.16;1039.0
2024-02-15_23:51:48.837869;294.23;90970.0;6.16;1039.0
2024-02-15_23:51:59.306427;294.23;90970.0;6.16;1039.0
2024-02-15_23:52:09.775341;294.23;90970.0;6.16;1039.0
2024-02-15_23:52:20.244509;294.23;90971.0;6.16;1039.0
2024-02-15_23:52:30.713000;294.23;90970.0;6.16;1038.0
2024-02-15_23:52:41.181883;294.23;90970.0;6.16;1040.0
2024-02-15_23:52:51.650818;294.23;90970.0;6.16;1038.0
2024-02-15_23:53:02.119614;294.23;90970.0;6.14;1040.0
2024-02-15_23:53:12.588420;294.23;90970.0;6.16;1039.0
2024-02-15_23:53:23.057250;294.23;90971.0;6.16;1039.0
2024-02-15_23:53:33.526224;294.23;90970.0;6.15;1039.0
2024-02-15_23:53:43.995095;294.23;90971.0;6.15;1040.0
2024-02-15_23:53:54.463899;294.23;90971.0;6.16;1041.0
2024-02-15_23:54:04.932835;294.23;90970.0;6.16;1039.0
2024-02-15_23:54:15.401553;294.23;90971.0;6.16;1040.0
2024-02-15_23:54:25.874235;294.23;90971.0;6.16;1040.0
2024-02-15_23:54:36.343100;294.23;90971.0;6.16;1040.0
2024-02-15_23:54:46.811973;294.23;90971.0;6.15;1040.0
2024-02-15_23:54:57.280848;294.23;90971.0;6.16;1039.0
2024-02-15_23:55:07.749777;294.23;90972.0;6.16;1040.0
2024-02-15_23:55:18.218616;294.22;90971.0;6.16;1040.0
2024-02-15_23:55:28.687449;294.22;90971.0;6.15;1040.0
2024-02-15_23:55:39.156265;294.22;90971.0;6.15;1040.0
2024-02-15_23:55:49.625161;294.22;90970.0;6.15;1040.0
2024-02-15_23:56:00.094017;294.22;90970.0;6.16;1040.0
2024-02-15_23:56:10.562917;294.22;90971.0;6.16;1041.0
2024-02-15_23:56:21.031730;294.22;90970.0;6.16;1040.0
2024-02-15_23:56:31.496588;294.21;90970.0;6.15;1040.0
2024-02-15_23:56:41.969298;294.21;90970.0;6.16;1040.0
2024-02-15_23:56:52.438143;294.21;90970.0;6.15;1041.0
2024-02-15_23:57:02.906983;294.21;90971.0;6.16;1041.0
